t,x,y,theta,v,w,goal
1.0,1.0813165342881785,-0.46208653908662584,-2.1753370171333417,0.059371624306805336,-0.07379653952546918,"(1.0392304845413265, -0.519615242270663)"
1.05,1.0796965585168674,-0.46443153117276914,-2.1787192635806365,0.057002839872098164,-0.06764492894590024,"(1.0392304845413265, -0.519615242270663)"
1.1,1.0781336365215206,-0.466677652027154,-2.1818195830270817,0.054727631251649055,-0.06200638892890021,"(1.0392304845413265, -0.519615242270663)"
1.1500000000000001,1.0766264399844925,-0.4688294279949992,-2.1846614861930806,0.05254248268601714,-0.056838063319977206,"(1.0392304845413265, -0.519615242270663)"
1.2000000000000002,1.0751735746996045,-0.4708911430639573,-2.18726652071095,0.05044397510744541,-0.05210069035738951,"(1.0392304845413265, -0.519615242270663)"
1.25,1.0737735983308991,-0.4728668544813692,-2.189654435603019,0.04842879076675586,-0.04775829784137709,"(1.0392304845413265, -0.519615242270663)"
1.3,1.0724250354945717,-0.4747604073200463,-2.191843331849236,0.046493716032968646,-0.04377792492433863,"(1.0392304845413265, -0.519615242270663)"
1.35,1.071126390533596,-0.47657544802922613,-2.1938498002503923,0.044635642756200904,-0.04012936802312406,"(1.0392304845413265, -0.519615242270663)"
1.4000000000000001,1.0698761583039227,-0.47831543701791246,-2.195689047681771,0.04285156850741262,-0.03678494862757841,"(1.0392304845413265, -0.519615242270663)"
1.4500000000000002,1.0686728332474693,-0.47998366032419926,-2.1973750127324974,0.0411385959465162,-0.033719301014527574,"(1.0392304845413265, -0.519615242270663)"
0.0,1.0651766864253573,-0.4848133419667542,-2.2270794282403124,0.11924574184463957,-0.5940883101563021,"(0.9520240083494822, -0.579555495773441)"
0.05,1.0616595316624233,-0.4893800892107193,-2.2542596231731062,0.1152832303792573,-0.54360389865588,"(0.9520240083494822, -0.579555495773441)"
0.1,1.0581446000229557,-0.4936960367815344,-2.279137289162076,0.11132321925664189,-0.4975533197794002,"(0.9520240083494822, -0.579555495773441)"
0.15000000000000002,1.0546511523241213,-0.49777407990138817,-2.301912997138665,0.1073957401611038,-0.45551415953178354,"(0.9520240083494822, -0.579555495773441)"
0.2,1.0511950030901307,-0.5016273875163348,-2.32276857993139,0.10352380808880544,-0.4171116558544974,"(0.9520240083494822, -0.579555495773441)"
0.25,1.0477889989576188,-0.5052690542367989,-2.3418691681401533,0.09972482269449971,-0.38201176417526517,"(0.9520240083494822, -0.579555495773441)"
0.30000000000000004,1.0444434471264505,-0.5087118581021361,-2.359364944047125,0.0960116982668566,-0.34991551813943866,"(0.9520240083494822, -0.579555495773441)"
